canonical_name,count,size_bytes,size_kb,lastwritetime,sample_path_1,sample_path_2,sample_path_3
build_advanced_features (2).py,2,2502,2.44,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\build_advanced_features (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\build_advanced_features (2).py,
advanced_features (2).py,2,2502,2.44,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\advanced_features (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\advanced_features (2).py,
adjust_headers.py,2,2493,2.43,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\adjust_headers.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\adjust_headers.py,
adjust_headers (2).py,2,2491,2.43,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\adjust_headers (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\adjust_headers (2).py,
create_structure.py,2,2368,2.31,2025-12-18 06:46:06,C:\Users\localonly\Documents\FXJEFE_Project\create_structure.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\create_structure.py,
train_models (3).py,2,2344,2.29,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\train_models (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_models (3).py,
train_models.py,2,2344,2.29,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\train_models.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_models.py,
test_regex.py,2,2326,2.27,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\test_regex.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_regex.py,
test_regex (2).py,2,2324,2.27,2025-06-24 23:53:58,C:\Users\localonly\Documents\FXJEFE_Project\test_regex (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_regex (2).py,
parse_log_to_csv (3).py,2,2297,2.24,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\parse_log_to_csv (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\parse_log_to_csv (3).py,
test_server.py,2,2289,2.24,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\test_server.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_server.py,
trading_logic_cache 1.mq5,2,2265,2.21,2025-07-13 20:59:40,C:\Users\localonly\Documents\FXJEFE_Project\trading_logic_cache 1.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\trading_logic_cache 1.mq5,
trading_logic_cache.mq5,2,2265,2.21,2025-07-13 20:59:28,C:\Users\localonly\Documents\FXJEFE_Project\trading_logic_cache.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\trading_logic_cache.mq5,
mt5_robust.mq5,2,2244,2.19,2025-11-14 05:46:54,C:\Users\localonly\Documents\FXJEFE_Project\mt5_robust.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\mt5_robust.mq5,
generate_training_data (2).py,2,2241,2.19,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data (2).py,
generate_training_data.py,2,2241,2.19,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data.py,
log_summary.py,2,2234,2.18,2025-12-18 03:17:21,C:\Users\localonly\Documents\FXJEFE_Project\log_summary.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\log_summary.py,
log_summary (2).py,2,2232,2.18,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\log_summary (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\log_summary (2).py,
create_structure (2).py,2,2218,2.17,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\create_structure (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\create_structure (2).py,
generate_new_csv.py,2,2218,2.17,2025-12-18 03:15:03,C:\Users\localonly\Documents\FXJEFE_Project\generate_new_csv.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_new_csv.py,
generate_new_csv - Copy.py,2,2216,2.16,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_new_csv - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_new_csv - Copy.py,
generate_new_csv (2).py,2,2216,2.16,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_new_csv (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_new_csv (2).py,
run_og_pipeline.py,2,2212,2.16,2025-12-18 06:46:06,C:\Users\localonly\Documents\FXJEFE_Project\run_og_pipeline.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\run_og_pipeline.py,
merge_datasets.py,2,2195,2.14,2025-12-18 03:18:13,C:\Users\localonly\Documents\FXJEFE_Project\merge_datasets.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\merge_datasets.py,
merge_datasets - Copy.py,2,2193,2.14,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\merge_datasets - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\merge_datasets - Copy.py,
merge_datasets (2).py,2,2193,2.14,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\merge_datasets (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\merge_datasets (2).py,
train_ensemble - Copy.py,2,2188,2.14,2025-06-22 18:50:08,C:\Users\localonly\Documents\FXJEFE_Project\train_ensemble - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_ensemble - Copy.py,
train_ensemble (3).py,2,2169,2.12,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\train_ensemble (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_ensemble (3).py,
fix_paths.py,2,2168,2.12,2026-04-11 08:23:24,C:\Users\localonly\Documents\FXJEFE_Project\fix_paths.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\fix_paths.py,
generate_training_data (3).py,2,2111,2.06,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data (3).py,
Quantum Algo AI (11).mq5,2,2064,2.02,2025-11-14 06:18:28,C:\Users\localonly\Documents\FXJEFE_Project\Quantum Algo AI (11).mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\Quantum Algo AI (11).mq5,
bt-run.py,2,2045,2,2025-12-18 03:02:05,C:\Users\localonly\Documents\FXJEFE_Project\bt-run.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\bt-run.py,
get_lstm_prediction (3).py,2,2044,2,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\get_lstm_prediction (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\get_lstm_prediction (3).py,
bt-run (2).py,2,2043,2,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\bt-run (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\bt-run (2).py,
check_integrity.py,2,2012,1.96,2025-12-18 03:04:36,C:\Users\localonly\Documents\FXJEFE_Project\check_integrity.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_integrity.py,
check_integrity (2).py,2,2010,1.96,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\check_integrity (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_integrity (2).py,
update_database.py,2,2007,1.96,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\update_database.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\update_database.py,
ensemble_predictions - Copy.py,2,1961,1.92,2025-06-22 18:48:28,C:\Users\localonly\Documents\FXJEFE_Project\ensemble_predictions - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ensemble_predictions - Copy.py,
future_returnnew.py,2,1885,1.84,2026-04-11 08:23:24,C:\Users\localonly\Documents\FXJEFE_Project\future_returnnew.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\future_returnnew.py,
analyze_outcomes.py,2,1858,1.81,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\analyze_outcomes.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\analyze_outcomes.py,
analyze_outcomes (2).py,2,1856,1.81,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\analyze_outcomes (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\analyze_outcomes (2).py,
test_encoding.py,2,1768,1.73,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\test_encoding.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_encoding.py,
test_encoding - Copy.py,2,1766,1.72,2025-06-24 23:53:58,C:\Users\localonly\Documents\FXJEFE_Project\test_encoding - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_encoding - Copy.py,
train_xgboost.py,2,1754,1.71,2025-06-22 18:50:06,C:\Users\localonly\Documents\FXJEFE_Project\train_xgboost.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\train_xgboost.py,
process_trades.py,2,1750,1.71,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\process_trades.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\process_trades.py,
.py,2,1734,1.69,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\.py,
- Copy.py,2,1734,1.69,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\- Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\- Copy.py,
Dynamic Path Python Script.py,2,1725,1.68,2025-06-22 18:48:32,C:\Users\localonly\Documents\FXJEFE_Project\Dynamic Path Python Script.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Dynamic Path Python Script.py,
Dynamic Path Python Script - Copy.py,2,1725,1.68,2025-06-22 18:48:32,C:\Users\localonly\Documents\FXJEFE_Project\Dynamic Path Python Script - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Dynamic Path Python Script - Copy.py,
Modified Predict EA WebRequest.py,2,1708,1.67,2025-06-22 18:49:34,C:\Users\localonly\Documents\FXJEFE_Project\Modified Predict EA WebRequest.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Modified Predict EA WebRequest.py,
Modified Predict EA WebRequest - Copy.py,2,1708,1.67,2025-06-22 18:49:34,C:\Users\localonly\Documents\FXJEFE_Project\Modified Predict EA WebRequest - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Modified Predict EA WebRequest - Copy.py,
Load_and_Process.py,2,1692,1.65,2025-12-18 03:16:19,C:\Users\localonly\Documents\FXJEFE_Project\Load_and_Process.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Load_and_Process.py,
Load_and_Process (2).py,2,1690,1.65,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\Load_and_Process (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\Load_and_Process (2).py,
generate_labels (3).py,2,1680,1.64,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\generate_labels (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_labels (3).py,
generate_training_data - Copy.py,2,1662,1.62,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data - Copy.py,
generate_training_data - Copy - Copy.py,2,1662,1.62,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data - Copy - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data - Copy - Copy.py,
test_server (3).py,2,1639,1.6,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\test_server (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\test_server (3).py,
generate_training_data - Copy (2).py,2,1626,1.59,2025-06-24 23:54:02,C:\Users\localonly\Documents\FXJEFE_Project\generate_training_data - Copy (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\generate_training_data - Copy (2).py,
advanced_features - Copy.py,2,1625,1.59,2025-06-22 18:34:46,C:\Users\localonly\Documents\FXJEFE_Project\advanced_features - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\advanced_features - Copy.py,
mt5_data_sync - Copy.py,2,1615,1.58,2025-06-22 18:49:28,C:\Users\localonly\Documents\FXJEFE_Project\mt5_data_sync - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\mt5_data_sync - Copy.py,
ai_server (3).py,2,1500,1.46,2025-04-22 17:29:14,C:\Users\localonly\Documents\FXJEFE_Project\ai_server (3).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\ai_server (3).py,
update_scripts - Copy.py,2,1486,1.45,2025-06-22 18:49:58,C:\Users\localonly\Documents\FXJEFE_Project\update_scripts - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\update_scripts - Copy.py,
update_scripts (2).py,2,1486,1.45,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\update_scripts (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\update_scripts (2).py,
update_scripts.py,2,1478,1.44,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\update_scripts.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\update_scripts.py,
chardet.py.OLD_SHADOW,2,1462,1.43,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\chardet.py.OLD_SHADOW,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\chardet.py.OLD_SHADOW,
signal_processor - Copy.py,2,1430,1.4,2025-06-22 18:50:20,C:\Users\localonly\Documents\FXJEFE_Project\signal_processor - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\signal_processor - Copy.py,
logging_utils.py,2,1403,1.37,2025-12-18 03:17:52,C:\Users\localonly\Documents\FXJEFE_Project\logging_utils.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\logging_utils.py,
logging_utils (2).py,2,1401,1.37,2025-06-24 23:54:04,C:\Users\localonly\Documents\FXJEFE_Project\logging_utils (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\logging_utils (2).py,
calculate_future_return (2).py,2,1309,1.28,2025-06-29 02:44:48,C:\Users\localonly\Documents\FXJEFE_Project\calculate_future_return (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\calculate_future_return (2).py,
mt5_bridge.mq5,2,1236,1.21,2025-11-14 05:46:36,C:\Users\localonly\Documents\FXJEFE_Project\mt5_bridge.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\mt5_bridge.mq5,
check_labels.py,2,1157,1.13,2025-12-18 03:04:54,C:\Users\localonly\Documents\FXJEFE_Project\check_labels.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_labels.py,
check_labels (2).py,2,1155,1.13,2025-06-24 23:54:00,C:\Users\localonly\Documents\FXJEFE_Project\check_labels (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_labels (2).py,
analyze_outcomes - Copy.py,2,1151,1.12,2025-06-22 18:34:56,C:\Users\localonly\Documents\FXJEFE_Project\analyze_outcomes - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\analyze_outcomes - Copy.py,
get_lstm_prediction - Copy.py,2,1026,1,2025-06-22 22:19:28,C:\Users\localonly\Documents\FXJEFE_Project\get_lstm_prediction - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\get_lstm_prediction - Copy.py,
get_lstm_prediction (2).py,2,1026,1,2025-06-22 22:19:28,C:\Users\localonly\Documents\FXJEFE_Project\get_lstm_prediction (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\get_lstm_prediction (2).py,
universal_config_safety.py,2,1025,1,2025-12-19 02:07:12,C:\Users\localonly\Documents\FXJEFE_Project\universal_config_safety.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\universal_config_safety.py,
FXJEFE_Trader.mq5,2,893,0.87,2025-11-18 01:56:58,C:\Users\localonly\Documents\FXJEFE_Project\FXJEFE_Trader.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\FXJEFE_Trader.mq5,
process_trades - Copy.py,2,871,0.85,2025-06-22 18:49:16,C:\Users\localonly\Documents\FXJEFE_Project\process_trades - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\process_trades - Copy.py,
super_trend_logic.mq5,2,589,0.58,2025-07-13 21:02:00,C:\Users\localonly\Documents\FXJEFE_Project\super_trend_logic.mq5,C:\Users\localonly\Documents\FXJEFE_Project\MQL5\super_trend_logic.mq5,
logging_utils - Copy.py,2,383,0.37,2025-06-22 18:49:46,C:\Users\localonly\Documents\FXJEFE_Project\logging_utils - Copy.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\logging_utils - Copy.py,
check_model_features (2).py,2,168,0.16,2025-06-24 23:53:56,C:\Users\localonly\Documents\FXJEFE_Project\check_model_features (2).py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_model_features (2).py,
check_model_features.py,2,168,0.16,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\check_model_features.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\check_model_features.py,
waitress_server.py,2,126,0.12,2025-12-18 03:00:20,C:\Users\localonly\Documents\FXJEFE_Project\waitress_server.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\waitress_server.py,
waitress server.py,2,126,0.12,2025-06-22 16:49:24,C:\Users\localonly\Documents\FXJEFE_Project\waitress server.py,C:\Users\localonly\Documents\FXJEFE_Project\Scripts\waitress server.py,
